Geography_Name,geography_level,geography_level_sort_order,parent_geography_name,geography_name_order,State,Demographic_Level,Demographic_Name,Demographic_Level_Sort_Order,Demographic_Name_Sort_Order,Month_Week_Order,Week_Ending,MMWR_Year,MMWR_Week,MMWR_Day,Month_Week,MMWRWeek_Display_Order,Month_Display_Order,Current_Season_Week_Ending_Label,Influenza_Season,Point_Estimate,CI_HalfWidth,Upper_CI,Lower_CI,n_unweighted,n_weighted,Legend_Label,Current_Through
Idaho,State,2,National,14,Idaho,Overall,Overall,1,11,1416,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,45.0571,5.2294,50.2865,39.8277,1086,321549,"2022-2023, Idaho. Overall: Overall",2023-06-30
Illinois,State,2,National,15,Illinois,Overall,Overall,1,11,1516,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,58.0716,3.0093,61.0808,55.0623,3719,3471221,"2022-2023, Illinois. Overall: Overall",2023-06-30
City of Chicago,Local,3,Illinois,16,Illinois,Overall,Overall,1,11,1616,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,67.7887,5.5492,73.3379,62.2395,1395,916201,"2022-2023, City of Chicago. Overall: Overall",2023-06-30
Indiana,State,2,National,18,Indiana,Overall,Overall,1,11,1816,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,50.2979,4.0837,54.3816,46.2142,1494,990054,"2022-2023, Indiana. Overall: Overall",2023-06-30
Iowa,State,2,National,19,Iowa,Overall,Overall,1,11,1916,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,59.1543,5.2458,64.4001,53.9086,1070,618541,"2022-2023, Iowa. Overall: Overall",2023-06-30
Kansas,State,2,National,20,Kansas,Overall,Overall,1,11,2016,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,55.5818,4.2021,59.7838,51.3797,1879,184715,"2022-2023, Kansas. Overall: Overall",2023-06-30
Kentucky,State,2,National,21,Kentucky,Overall,Overall,1,11,2116,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,45.21,4.2208,49.4308,40.9892,1557,923319,"2022-2023, Kentucky. Overall: Overall",2023-06-30
Louisiana,State,2,National,22,Louisiana,Overall,Overall,1,11,2216,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,45.9417,3.3309,49.2726,42.6107,2927,1796093,"2022-2023, Louisiana. Overall: Overall",2023-06-30
Maine,State,2,National,23,Maine,Overall,Overall,1,11,2316,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,61.4755,4.8688,66.3443,56.6067,1236,287444,"2022-2023, Maine. Overall: Overall",2023-06-30
Maryland,State,2,National,24,Maryland,Overall,Overall,1,11,2416,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,69.1724,4.02,73.1924,65.1523,2618,1444473,"2022-2023, Maryland. Overall: Overall",2023-06-30
Massachusetts,State,2,National,25,Massachusetts,Overall,Overall,1,11,2516,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,73.2535,4.1748,77.4282,69.0787,1517,944220,"2022-2023, Massachusetts. Overall: Overall",2023-06-30
Michigan,State,2,National,26,Michigan,Overall,Overall,1,11,2616,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,53.6731,4.1168,57.7899,49.5563,1692,2114814,"2022-2023, Michigan. Overall: Overall",2023-06-30
Minnesota,State,2,National,27,Minnesota,Overall,Overall,1,11,2716,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,56.9963,3.8868,60.883,53.1095,1680,1669993,"2022-2023, Minnesota. Overall: Overall",2023-06-30
Mississippi,State,2,National,28,Mississippi,Overall,Overall,1,11,2816,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,40.7128,4.3659,45.0787,36.3469,1535,385648,"2022-2023, Mississippi. Overall: Overall",2023-06-30
Missouri,State,2,National,29,Missouri,Overall,Overall,1,11,2916,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,51.2515,3.8483,55.0998,47.4032,1842,1569253,"2022-2023, Missouri. Overall: Overall",2023-06-30
Montana,State,2,National,30,Montana,Overall,Overall,1,11,3016,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,43.7607,3.9739,47.7346,39.7868,1466,605729,"2022-2023, Montana. Overall: Overall",2023-06-30
Nebraska,State,2,National,31,Nebraska,Overall,Overall,1,11,3116,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,60.8246,5.4173,66.2419,55.4073,1089,800300,"2022-2023, Nebraska. Overall: Overall",2023-06-30
Nevada,State,2,National,32,Nevada,Overall,Overall,1,11,3216,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,42.835,3.9762,46.8113,38.8588,2005,2089756,"2022-2023, Nevada. Overall: Overall",2023-06-30
New Hampshire,State,2,National,33,New Hampshire,Overall,Overall,1,11,3316,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,59.5016,4.701,64.2026,54.8006,1293,439520,"2022-2023, New Hampshire. Overall: Overall",2023-06-30
New Jersey,State,2,National,34,New Jersey,Overall,Overall,1,11,3416,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,66.999,4.0933,71.0922,62.9057,2154,1598539,"2022-2023, New Jersey. Overall: Overall",2023-06-30
New Mexico,State,2,National,35,New Mexico,Overall,Overall,1,11,3516,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,54.3024,4.3125,58.6149,49.9899,2058,1291717,"2022-2023, New Mexico. Overall: Overall",2023-06-30
New York,State,2,National,36,New York,Overall,Overall,1,11,3616,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,58.3201,3.1315,61.4517,55.1886,3365,4282555,"2022-2023, New York. Overall: Overall",2023-06-30
New York City,Local,3,New York,37,New York,Overall,Overall,1,11,3716,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,67.8928,5.3835,73.2763,62.5093,1360,1627835,"2022-2023, New York City. Overall: Overall",2023-06-30
North Carolina,State,2,National,39,North Carolina,Overall,Overall,1,11,3916,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,53.2974,3.6313,56.9287,49.6661,2166,2026703,"2022-2023, North Carolina. Overall: Overall",2023-06-30
North Dakota,State,2,National,40,North Dakota,Overall,Overall,1,11,4016,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,45.8886,4.9803,50.8689,40.9082,1091,122961,"2022-2023, North Dakota. Overall: Overall",2023-06-30
Ohio,State,2,National,41,Ohio,Overall,Overall,1,11,4116,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,51.3195,4.1931,55.5126,47.1265,1651,1456536,"2022-2023, Ohio. Overall: Overall",2023-06-30
Oklahoma,State,2,National,42,Oklahoma,Overall,Overall,1,11,4216,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,43.666,3.6524,47.3184,40.0135,1702,1888392,"2022-2023, Oklahoma. Overall: Overall",2023-06-30
Oregon,State,2,National,43,Oregon,Overall,Overall,1,11,4316,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,51.5652,4.2642,55.8294,47.301,1229,801054,"2022-2023, Oregon. Overall: Overall",2023-06-30
Pennsylvania,State,2,National,44,Pennsylvania,Overall,Overall,1,11,4416,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,61.088,2.8966,63.9845,58.1914,4393,1825092,"2022-2023, Pennsylvania. Overall: Overall",2023-06-30
Philadelphia County,Local,3,Pennsylvania,45,Pennsylvania,Overall,Overall,1,11,4516,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,64.6018,4.7729,69.3748,59.8289,1691,260192,"2022-2023, Philadelphia County. Overall: Overall",2023-06-30
Rhode Island,State,2,National,47,Rhode Island,Overall,Overall,1,11,4716,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,76.3942,6.3647,82.7589,70.0294,1578,227230,"2022-2023, Rhode Island. Overall: Overall",2023-06-30
South Carolina,State,2,National,48,South Carolina,Overall,Overall,1,11,4816,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,48.0787,3.7622,51.8409,44.3166,1878,905677,"2022-2023, South Carolina. Overall: Overall",2023-06-30
South Dakota,State,2,National,49,South Dakota,Overall,Overall,1,11,4916,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,55.0184,5.5762,60.5946,49.4422,1356,101308,"2022-2023, South Dakota. Overall: Overall",2023-06-30
Tennessee,State,2,National,50,Tennessee,Overall,Overall,1,11,5016,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,50.3972,4.8829,55.2802,45.5143,1337,965626,"2022-2023, Tennessee. Overall: Overall",2023-06-30
Texas,State,2,National,51,Texas,Overall,Overall,1,11,5116,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,57.8193,2.465,60.2843,55.3543,4943,4245208,"2022-2023, Texas. Overall: Overall",2023-06-30
Bexar County,Local,3,Texas,52,Texas,Overall,Overall,1,11,5216,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,60.2192,4.6113,64.8305,55.6079,1222,648621,"2022-2023, Bexar County. Overall: Overall",2023-06-30
City of Houston,Local,3,Texas,53,Texas,Overall,Overall,1,11,5316,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,61.833,4.9765,66.8095,56.8566,1179,1155824,"2022-2023, City of Houston. Overall: Overall",2023-06-30
Utah,State,2,National,55,Utah,Overall,Overall,1,11,5516,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,53.2511,4.7587,58.0097,48.4924,1229,857900,"2022-2023, Utah. Overall: Overall",2023-06-30
Vermont,State,2,National,56,Vermont,Overall,Overall,1,11,5616,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,69.0668,6.0627,75.1295,63.004,1680,178835,"2022-2023, Vermont. Overall: Overall",2023-06-30
Virginia,State,2,National,57,Virginia,Overall,Overall,1,11,5716,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,62.6592,3.0951,65.7543,59.5641,3317,1985908,"2022-2023, Virginia. Overall: Overall",2023-06-30
Washington,State,2,National,58,Washington,Overall,Overall,1,11,5816,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,58.1201,4.57,62.6901,53.5501,1525,1695584,"2022-2023, Washington. Overall: Overall",2023-06-30
West Virginia,State,2,National,59,West Virginia,Overall,Overall,1,11,5916,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,48.1769,4.1345,52.3113,44.0424,1757,577626,"2022-2023, West Virginia. Overall: Overall",2023-06-30
Wisconsin,State,2,National,60,Wisconsin,Overall,Overall,1,11,6016,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,56.5526,4.156,60.7086,52.3966,1682,1570486,"2022-2023, Wisconsin. Overall: Overall",2023-06-30
Wyoming,State,2,National,61,Wyoming,Overall,Overall,1,11,6116,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,46.6064,4.8938,51.5003,41.7125,1852,180730,"2022-2023, Wyoming. Overall: Overall",2023-06-30
Puerto Rico,State,2,National,62,Puerto Rico,Overall,Overall,1,11,6216,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,32.0932,2.2421,34.3353,29.8511,3791,530466,"2022-2023, Puerto Rico. Overall: Overall",2023-06-30
Virgin Islands,State,2,National,63,Virgin Islands,Overall,Overall,1,11,6316,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,30.4675,5.109,35.5765,25.3585,437,16545,"2022-2023, Virgin Islands. Overall: Overall",2023-06-30
Guam,State,2,National,64,Guam,Overall,Overall,1,11,6416,2023-04-22,2023,16,7,April Week 4,30,7,2024-04-20,2022-2023,59.5317,5.0574,64.5891,54.4743,107,39716,"2022-2023, Guam. Overall: Overall",2023-06-30
National,National,1,National,1,National,Urbanicity,Rural (Non-MSA),4,41,117,2023-04-29,2023,17,7,April Week 5,31,7,2024-04-27,2022-2023,41.5847,1.5606,43.1453,40.0241,16512,6897188,"2022-2023, National. Urbanicity: Rural (Non-MSA)",2023-06-30
National,National,1,National,1,National,Race/Ethnicity,Hispanic,3,33,117,2023-04-29,2023,17,7,April Week 5,31,7,2024-04-27,2022-2023,58.6761,1.8426,60.5187,56.8334,18941,18134698,"2022-2023, National. Race/Ethnicity: Hispanic",2023-06-30
National,National,1,National,1,National,Age,13-17 years,2,23,117,2023-04-29,2023,17,7,April Week 5,31,7,2024-04-27,2022-2023,47.4875,1.2642,48.7517,46.2233,23435,20015699,"2022-2023, National. Age: 13-17 years",2023-06-30
National,National,1,National,1,National,Race/Ethnicity,"Other, Non-Hispanic",3,35,117,2023-04-29,2023,17,7,April Week 5,31,7,2024-04-27,2022-2023,61.0752,1.9259,63.0011,59.1493,14643,7846193,"2022-2023, National. Race/Ethnicity: Other, Non-Hispanic",2023-06-30
National,National,1,National,1,National,Urbanicity,Urban MSA Principal City,4,43,117,2023-04-29,2023,17,7,April Week 5,31,7,2024-04-27,2022-2023,59.9991,1.4138,61.4129,58.5853,33115,25871915,"2022-2023, National. Urbanicity: Urban MSA Principal City",2023-06-30
National,National,1,National,1,National,Age,6 months-4 years,2,21,117,2023-04-29,2023,17,7,April Week 5,31,7,2024-04-27,2022-2023,63.3905,1.4922,64.8827,61.8983,33264,17344431,"2022-2023, National. Age: 6 months-4 years",2023-06-30
National,National,1,National,1,National,Race/Ethnicity,All Races/Ethnicities,3,31,117,2023-04-29,2023,17,7,April Week 5,31,7,2024-04-27,2022-2023,55.541,0.7352,56.2762,54.8058,99418,70596022,"2022-2023, National. Race/Ethnicity: Overall",2023-06-30
National,National,1,National,1,National,Race/Ethnicity,"Black, Non-Hispanic",3,32,117,2023-04-29,2023,17,7,April Week 5,31,7,2024-04-27,2022-2023,50.6552,1.9118,52.567,48.7435,10074,9712420,"2022-2023, National. Race/Ethnicity: Black, Non-Hispanic",2023-06-30
National,National,1,National,1,National,Overall,Overall,1,11,117,2023-04-29,2023,17,7,April Week 5,31,7,2024-04-27,2022-2023,55.541,0.7352,56.2762,54.8058,99418,70596022,"2022-2023, National. Overall: Overall",2023-06-30
National,National,1,National,1,National,Age,5-12 years,2,22,117,2023-04-29,2023,17,7,April Week 5,31,7,2024-04-27,2022-2023,56.3615,1.0824,57.4439,55.279,42397,32878807,"2022-2023, National. Age: 5-12 years",2023-06-30
National,National,1,National,1,National,Race/Ethnicity,"White, Non-Hispanic",3,34,117,2023-04-29,2023,17,7,April Week 5,31,7,2024-04-27,2022-2023,54.0764,0.8834,54.9598,53.193,55760,34902711,"2022-2023, National. Race/Ethnicity: White, Non-Hispanic",2023-06-30
National,National,1,National,1,National,Urbanicity,Suburban (MSA Non-Principal City),4,42,117,2023-04-29,2023,17,7,April Week 5,31,7,2024-04-27,2022-2023,55.8744,0.9592,56.8336,54.9151,49791,37826920,"2022-2023, National. Urbanicity: Suburban (MSA Non-Principal City)",2023-06-30
Alabama,State,2,National,2,Alabama,Overall,Overall,1,11,217,2023-04-29,2023,17,7,April Week 5,31,7,2024-04-27,2022-2023,46.1314,3.8291,49.9605,42.3024,1684,2830531,"2022-2023, Alabama. Overall: Overall",2023-06-30
Alaska,State,2,National,3,Alaska,Overall,Overall,1,11,317,2023-04-29,2023,17,7,April Week 5,31,7,2024-04-27,2022-2023,50.9613,5.7747,56.736,45.1866,1207,107620,"2022-2023, Alaska. Overall: Overall",2023-06-30
Arizona,State,2,National,4,Arizona,Overall,Overall,1,11,417,2023-04-29,2023,17,7,April Week 5,31,7,2024-04-27,2022-2023,51.6146,3.9552,55.5698,47.6594,1889,1002790,"2022-2023, Arizona. Overall: Overall",2023-06-30
Arkansas,State,2,National,5,Arkansas,Overall,Overall,1,11,517,2023-04-29,2023,17,7,April Week 5,31,7,2024-04-27,2022-2023,49.5187,3.7491,53.2678,45.7696,1645,323874,"2022-2023, Arkansas. Overall: Overall",2023-06-30
California,State,2,National,6,California,Overall,Overall,1,11,617,2023-04-29,2023,17,7,April Week 5,31,7,2024-04-27,2022-2023,60.887,3.5278,64.4148,57.3591,2924,9369967,"2022-2023, California. Overall: Overall",2023-06-30
Colorado,State,2,National,7,Colorado,Overall,Overall,1,11,717,2023-04-29,2023,17,7,April Week 5,31,7,2024-04-27,2022-2023,63.3004,3.62,66.9204,59.6805,2110,1691494,"2022-2023, Colorado. Overall: Overall",2023-06-30
Connecticut,State,2,National,8,Connecticut,Overall,Overall,1,11,817,2023-04-29,2023,17,7,April Week 5,31,7,2024-04-27,2022-2023,71.0927,5.651,76.7437,65.4416,1195,510668,"2022-2023, Connecticut. Overall: Overall",2023-06-30
Delaware,State,2,National,9,Delaware,Overall,Overall,1,11,917,2023-04-29,2023,17,7,April Week 5,31,7,2024-04-27,2022-2023,59.6586,5.5926,65.2513,54.066,1298,190289,"2022-2023, Delaware. Overall: Overall",2023-06-30
District of Columbia,State,2,National,10,District of Columbia,Overall,Overall,1,11,1017,2023-04-29,2023,17,7,April Week 5,31,7,2024-04-27,2022-2023,76.3555,5.5248,81.8803,70.8307,1638,220982,"2022-2023, District of Columbia. Overall: Overall",2023-06-30
Florida,State,2,National,11,Florida,Overall,Overall,1,11,1117,2023-04-29,2023,17,7,April Week 5,31,7,2024-04-27,2022-2023,44.7957,3.5349,48.3305,41.2608,2181,2211411,"2022-2023, Florida. Overall: Overall",2023-06-30
Georgia,State,2,National,12,Georgia,Overall,Overall,1,11,1217,2023-04-29,2023,17,7,April Week 5,31,7,2024-04-27,2022-2023,49.0413,3.9084,52.9497,45.133,1765,2969944,"2022-2023, Georgia. Overall: Overall",2023-06-30
Hawaii,State,2,National,13,Hawaii,Overall,Overall,1,11,1317,2023-04-29,2023,17,7,April Week 5,31,7,2024-04-27,2022-2023,57.8998,4.6239,62.5237,53.276,1610,222097,"2022-2023, Hawaii. Overall: Overall",2023-06-30
Idaho,State,2,National,14,Idaho,Overall,Overall,1,11,1417,2023-04-29,2023,17,7,April Week 5,31,7,2024-04-27,2022-2023,45.0571,5.2294,50.2865,39.8277,1130,298015,"2022-2023, Idaho. Overall: Overall",2023-06-30
Illinois,State,2,National,15,Illinois,Overall,Overall,1,11,1517,2023-04-29,2023,17,7,April Week 5,31,7,2024-04-27,2022-2023,58.0716,3.0093,61.0808,55.0623,3910,4321712,"2022-2023, Illinois. Overall: Overall",2023-06-30
City of Chicago,Local,3,Illinois,16,Illinois,Overall,Overall,1,11,1617,2023-04-29,2023,17,7,April Week 5,31,7,2024-04-27,2022-2023,67.7887,5.5492,73.3379,62.2395,1443,791887,"2022-2023, City of Chicago. Overall: Overall",2023-06-30
Indiana,State,2,National,18,Indiana,Overall,Overall,1,11,1817,2023-04-29,2023,17,7,April Week 5,31,7,2024-04-27,2022-2023,50.2979,4.0837,54.3816,46.2142,1568,2276541,"2022-2023, Indiana. Overall: Overall",2023-06-30
Iowa,State,2,National,19,Iowa,Overall,Overall,1,11,1917,2023-04-29,2023,17,7,April Week 5,31,7,2024-04-27,2022-2023,59.1543,5.2458,64.4001,53.9086,1115,1220909,"2022-2023, Iowa. Overall: Overall",2023-06-30
Kansas,State,2,National,20,Kansas,Overall,Overall,1,11,2017,2023-04-29,2023,17,7,April Week 5,31,7,2024-04-27,2022-2023,55.5818,4.2021,59.7838,51.3797,1961,589033,"2022-2023, Kansas. Overall: Overall",2023-06-30
Kentucky,State,2,National,21,Kentucky,Overall,Overall,1,11,2117,2023-04-29,2023,17,7,April Week 5,31,7,2024-04-27,2022-2023,45.21,4.2208,49.4308,40.9892,1595,726720,"2022-2023, Kentucky. Overall: Overall",2023-06-30
Louisiana,State,2,National,22,Louisiana,Overall,Overall,1,11,2217,2023-04-29,2023,17,7,April Week 5,31,7,2024-04-27,2022-2023,45.9417,3.3309,49.2726,42.6107,3000,594512,"2022-2023, Louisiana. Overall: Overall",2023-06-30
Maine,State,2,National,23,Maine,Overall,Overall,1,11,2317,2023-04-29,2023,17,7,April Week 5,31,7,2024-04-27,2022-2023,61.4755,4.8688,66.3443,56.6067,1261,227309,"2022-2023, Maine. Overall: Overall",2023-06-30
Maryland,State,2,National,24,Maryland,Overall,Overall,1,11,2417,2023-04-29,2023,17,7,April Week 5,31,7,2024-04-27,2022-2023,69.1724,4.02,73.1924,65.1523,2694,1259572,"2022-2023, Maryland. Overall: Overall",2023-06-30
Massachusetts,State,2,National,25,Massachusetts,Overall,Overall,1,11,2517,2023-04-29,2023,17,7,April Week 5,31,7,2024-04-27,2022-2023,73.2535,4.1748,77.4282,69.0787,1564,1582653,"2022-2023, Massachusetts. Overall: Overall",2023-06-30
Michigan,State,2,National,26,Michigan,Overall,Overall,1,11,2617,2023-04-29,2023,17,7,April Week 5,31,7,2024-04-27,2022-2023,53.6731,4.1168,57.7899,49.5563,1731,839217,"2022-2023, Michigan. Overall: Overall",2023-06-30
Minnesota,State,2,National,27,Minnesota,Overall,Overall,1,11,2717,2023-04-29,2023,17,7,April Week 5,31,7,2024-04-27,2022-2023,56.9963,3.8868,60.883,53.1095,1757,1839027,"2022-2023, Minnesota. Overall: Overall",2023-06-30
Mississippi,State,2,National,28,Mississippi,Overall,Overall,1,11,2817,2023-04-29,2023,17,7,April Week 5,31,7,2024-04-27,2022-2023,40.7128,4.3659,45.0787,36.3469,1588,628475,"2022-2023, Mississippi. Overall: Overall",2023-06-30
Missouri,State,2,National,29,Missouri,Overall,Overall,1,11,2917,2023-04-29,2023,17,7,April Week 5,31,7,2024-04-27,2022-2023,51.2515,3.8483,55.0998,47.4032,1863,820706,"2022-2023, Missouri. Overall: Overall",2023-06-30
Montana,State,2,National,30,Montana,Overall,Overall,1,11,3017,2023-04-29,2023,17,7,April Week 5,31,7,2024-04-27,2022-2023,43.7607,3.9739,47.7346,39.7868,1559,398664,"2022-2023, Montana. Overall: Overall",2023-06-30
Nebraska,State,2,National,31,Nebraska,Overall,Overall,1,11,3117,2023-04-29,2023,17,7,April Week 5,31,7,2024-04-27,2022-2023,60.8246,5.4173,66.2419,55.4073,1102,542162,"2022-2023, Nebraska. Overall: Overall",2023-06-30
Nevada,State,2,National,32,Nevada,Overall,Overall,1,11,3217,2023-04-29,2023,17,7,April Week 5,31,7,2024-04-27,2022-2023,42.835,3.9762,46.8113,38.8588,2062,337918,"2022-2023, Nevada. Overall: Overall",2023-06-30
New Hampshire,State,2,National,33,New Hampshire,Overall,Overall,1,11,3317,2023-04-29,2023,17,7,April Week 5,31,7,2024-04-27,2022-2023,59.5016,4.701,64.2026,54.8006,1319,187262,"2022-2023, New Hampshire. Overall: Overall",2023-06-30
New Jersey,State,2,National,34,New Jersey,Overall,Overall,1,11,3417,2023-04-29,2023,17,7,April Week 5,31,7,2024-04-27,2022-2023,66.999,4.0933,71.0922,62.9057,2197,1522321,"2022-2023, New Jersey. Overall: Overall",2023-06-30
New Mexico,State,2,National,35,New Mexico,Overall,Overall,1,11,3517,2023-04-29,2023,17,7,April Week 5,31,7,2024-04-27,2022-2023,54.3024,4.3125,58.6149,49.9899,2156,677809,"2022-2023, New Mexico. Overall: Overall",2023-06-30
